unique_id,MetaARIMA,AutoARIMA,SeasonalNaive,TimesFM
T000282,0.6255019681699541,0.6482468566803923,0.6986301369863014,0.5787984175568617
T000283,0.5163826437208912,0.5067887609924343,0.5111041273831971,0.43073615636212154
T000284,0.8200068547461996,0.5932499874895165,0.9243169398907105,0.48090797299244364
T000285,0.6724544521819766,0.46315274840397397,0.6421643695763144,0.46855751804821094
T000286,0.7933509231051028,0.6424614759906278,0.6977052074139453,0.6318721850923524
T000287,0.5010146282933192,0.48480319459711907,0.5574898785425101,0.4072296488526379
T000288,0.7054773427581749,0.6488912334371418,0.7396755162241888,0.5140692192685288
T000289,0.6504214885659217,0.6832041548632541,0.883493077742279,0.8176694736338526
T000290,0.5344205281845033,0.565056634316067,0.7058170515097691,0.45024972241471123
T000291,0.2664719675670621,0.274095741791243,0.45859683794466405,0.2567506487096251
T000292,0.384394343234045,0.4958382939081648,0.5539256009505529,0.5163984411149146
T000293,0.45444411196093254,0.519376470558858,0.5003725782414307,0.37995904550111775
T000294,0.5114087727351249,0.4873715642539247,0.7332268370607029,0.4713030724501512
T000295,0.28129423179002827,0.40589523262174465,0.5153811859117253,0.4194940942023622
T000296,0.43236901691592433,0.4331651278796086,0.5141896938013443,0.36838290658257095
T000297,0.39509171411028454,0.5667826191559626,0.672571597283732,0.5568877299837846
T000298,0.3254989627327382,0.30537224617883796,0.35765656376967264,0.3350470816410445
T000299,0.4029751393575388,0.26580265466458336,0.3435411161200062,0.37257945143195864
T000300,0.2620458616279566,0.30376919841376904,0.5049252154458072,0.2714317272465712
T000301,0.5270302339969032,0.5340556648097732,0.740494709412508,0.4785180462363093
T000302,0.32259770066314053,0.2613292124733756,0.3498194945848376,0.29323311375366656
T000303,0.7786655254868772,0.8722725543960805,1.6930817610062894,0.7318923777454305
T000304,0.7825194863415275,0.834935954062591,0.9852493338408831,0.7372165512938802
T000305,0.5295091177990743,0.5483299340737076,0.690158172231986,0.5344961160616213
T000306,0.3721918792824684,0.4439592625963667,1.0236369910282952,0.4374544479338525
T000307,0.5798691343132988,0.8392118847340343,0.9137638617090671,0.6254064439747431
T000308,1.016118028998309,0.7615828284864529,1.0267163212435233,0.6424887009852909
T000309,0.13227772055367443,0.21077592345085727,0.14948041566746603,0.10941189431267487
T000310,0.4415997672626822,0.4913537791637169,0.4368932038834952,0.8039841142672938
T000311,1.2129991500322304,1.2196002619578912,1.4938820912124582,1.3479921674038862
T000312,0.8766852107367862,0.724026971740648,0.5931094635848234,0.7023815289783104
T000313,0.4434303201021461,0.3419926928796453,0.237017310252996,0.31876940771679424
T000314,0.9805274350335262,0.8954266817651699,1.1242274412855378,0.8400183490239204
T000315,0.3356735724903132,0.35933233822930416,0.41963963963963963,0.29834731533291103
T000316,0.6398028820072496,0.7031458233174034,0.5092852137351086,0.8553919994672362
T000317,0.9235435914755455,0.7274638574098913,1.0274227902023427,0.8870775964186467
T000318,0.5724082971033778,0.5725280424645321,0.701568894952251,0.5563767083182342
T000319,0.8315640356058307,0.7474789175244687,0.8448406676783005,0.7843702950137519
T000320,0.5027622740591718,0.49804829088888886,0.6717597471022129,0.5130454420566056
T000321,0.34914997064070746,0.3435578716668459,0.45698924731182794,0.31394833627904817
T000322,0.32614509247841755,0.32722359193976935,0.3235415804716591,0.3395012662585333
T000323,0.42321251315615444,0.4363320067520741,0.8315626383355467,0.43776897347675275
